,SCORE:,total_score,atom_pair_constraint,cart_bonded,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,rama_prepro,ref,yhh_planarity,description,id
4,SCORE:,2842.9629999999997,4114.938,241.88099999999997,0.0,-2954.675,652.025,-1096.108,5.782,113.323,272.784,2079.321,-112.984,-124.51100000000001,-104.954,-241.64700000000002,-41.84,9.824,-88.149,6.291,110.711,0.9520000000000001,S_0005,C4L1S4_EXISA
6,SCORE:,4594.696,5766.606,340.11,0.0,-3045.827,678.985,-1153.895,7.205,110.444,322.232,2164.77,-113.431,-111.148,-96.416,-251.607,-46.31100000000001,11.362,-111.911,-2.977,125.113,1.39,S_0007,A0A0A2UB78_9BACL
9,SCORE:,12067.336000000001,13334.226,327.438,0.0,-3269.407,724.71,-1197.395,7.111000000000001,122.71799999999999,352.73,2311.709,-117.98899999999999,-124.199,-105.086,-265.243,-65.804,14.634,-102.684,17.408,100.863,1.594,S_0010,B9GEM2_POPTR
7,SCORE:,6668.1230000000005,7618.066999999999,217.48,0.0,-2432.696,598.683,-881.9939999999999,5.5489999999999995,100.941,238.97,1744.1660000000002,-91.867,-80.318,-79.42399999999999,-209.419,-41.251999999999995,5.321000000000001,-88.23200000000001,-31.537,74.227,1.459,S_0008,R5Q676_9FIRM
0,SCORE:,2940.965,3960.408,318.735,0.0,-2951.91,683.2510000000001,-1065.654,6.612,114.397,316.644,2081.228,-95.52799999999999,-119.001,-82.86,-245.012,-59.778,26.728,-96.62299999999999,73.28,75.464,0.583,S_0001,K8E2W8_CARML
8,SCORE:,11186.348999999998,12078.957,395.39099999999996,0.0,-2929.1079999999997,574.697,-1022.7810000000001,6.05,107.727,335.50800000000004,2037.0020000000002,-85.055,-114.36399999999999,-99.485,-232.49400000000003,-56.415,30.611,-95.67399999999999,85.581,169.50400000000002,0.698,S_0009,D6Y5B2_THEBD
4,SCORE:,7181.768,8195.763,252.447,0.0,-2598.052,618.275,-1002.988,6.6979999999999995,106.041,259.32599999999996,1905.1689999999999,-97.682,-80.01,-79.079,-235.449,-44.371,9.065,-90.116,-29.555,85.15700000000001,1.129,S_0005,S1RMV7_9ENTE
3,SCORE:,9912.269,10983.812,392.923,-0.7509999999999999,-3142.63,636.644,-1141.5810000000001,7.019,113.27799999999999,344.102,2206.844,-87.32700000000001,-125.193,-90.82700000000001,-263.785,-59.648999999999994,13.625,-110.975,73.08800000000001,162.91299999999998,0.741,S_0004,B8AB96_ORYSI
9,SCORE:,3210.732,4234.06,344.075,0.0,-3015.841,662.738,-1046.663,7.149,113.93700000000001,339.399,2080.882,-95.427,-118.405,-90.881,-244.951,-55.678000000000004,22.034000000000002,-101.45200000000001,63.855,111.23100000000001,0.6729999999999999,S_0010,A4W4U6_ENT38
9,SCORE:,16376.085,17523.915,400.289,0.0,-3196.595,706.0010000000001,-1178.653,6.781000000000001,128.74,328.87300000000005,2256.199,-104.036,-119.234,-91.662,-259.296,-57.744,35.506,-103.78,15.145,83.85700000000001,1.778,S_0010,B9HYG4_POPTR
9,SCORE:,20610.701,21057.612999999998,437.57199999999995,-0.9229999999999999,-2551.393,532.774,-857.421,6.122999999999999,94.417,320.30400000000003,1838.9560000000001,-60.865,-99.19,-63.042,-201.423,-49.321000000000005,32.812,-72.741,78.146,167.94299999999998,0.36,S_0010,Q023T4_SOLUE
9,SCORE:,20635.811999999998,21063.365,454.069,-0.878,-2536.96,546.967,-870.454,6.351,97.507,320.22900000000004,1844.888,-60.871,-99.22200000000001,-69.808,-207.688,-49.934,36.025,-78.667,72.545,167.94299999999998,0.40299999999999997,S_0010,Q023T4_SOLUE
6,SCORE:,7345.078,8398.298,220.75099999999998,-1.114,-2535.64,528.528,-911.617,5.547999999999999,91.079,236.31900000000002,1748.379,-103.193,-92.096,-56.938,-218.733,-50.541000000000004,8.244,-89.088,27.218000000000004,139.10399999999998,0.5720000000000001,S_0007,M0VVY3_HORVD
5,SCORE:,2981.759,3994.5679999999998,331.01099999999997,0.0,-3071.805,748.3860000000001,-1068.813,7.5360000000000005,116.17299999999999,355.36699999999996,2144.051,-103.671,-122.975,-84.575,-247.035,-53.738,20.244,-91.45,46.644,60.403,1.439,S_0006,D4MVD3_9FIRM
8,SCORE:,17096.978,17921.1,394.616,2.1830000000000003,-2868.4109999999996,642.308,-998.128,7.461,107.682,316.074,2039.4260000000002,-89.271,-98.395,-78.46600000000001,-245.149,-57.271,10.115,-82.93299999999999,39.137,133.713,1.186,S_0009,E2BS86_HARSA
1,SCORE:,2945.4790000000003,4013.615,346.25300000000004,0.0,-3044.257,684.535,-1091.866,6.956,117.788,330.42699999999996,2135.216,-94.917,-116.08,-79.334,-250.195,-51.897,22.897,-102.54299999999999,39.008,79.22800000000001,0.6459999999999999,S_0002,Q8Y9F4_LISMO
9,SCORE:,10036.985,11292.736,333.309,-1.2590000000000001,-3264.538,670.329,-1180.976,6.973,118.086,334.523,2278.625,-101.844,-125.12100000000001,-100.787,-271.257,-57.063,16.976,-104.58200000000001,23.415,167.90099999999998,1.54,S_0010,BGL27_ORYSJ
7,SCORE:,9124.532,10346.53,302.02,0.0,-3034.54,675.102,-1085.17,7.108,111.432,306.322,2103.451,-101.03,-109.51,-92.54899999999999,-249.922,-53.986000000000004,15.640999999999998,-106.93799999999999,-30.386999999999997,119.75,1.209,S_0008,S0KK46_9ENTE
2,SCORE:,9912.994,11189.954,298.23400000000004,0.0,-3152.889,676.0310000000001,-1239.393,6.231,119.975,314.231,2337.264,-115.26700000000001,-118.126,-130.745,-251.795,-46.665,6.446000000000001,-112.46,27.514,103.6,0.853,S_0003,W7LZQ8_GIBM7
9,SCORE:,9692.764000000001,10996.501,260.828,0.0,-3063.638,662.961,-1097.137,6.316,115.521,292.848,2094.562,-100.62799999999999,-110.961,-91.74,-246.196,-57.388999999999996,9.621,-109.304,-15.302,144.66299999999998,1.237,S_0010,R2RNT4_9ENTE
5,SCORE:,3622.4970000000003,4869.48,286.759,0.0,-3080.63,645.751,-1115.425,6.847,109.383,323.376,2160.36,-87.135,-114.02799999999999,-105.257,-268.42400000000004,-57.131,11.520999999999999,-122.382,-12.949000000000002,171.294,1.087,S_0006,R6Z5L7_9ACTN
3,SCORE:,7500.547,8880.938,263.545,0.0,-3094.5440000000003,651.1569999999999,-1155.125,6.401,116.51899999999999,287.02,2193.4,-105.389,-123.24600000000001,-109.387,-248.84599999999998,-54.917,7.582000000000001,-117.015,-22.671999999999997,124.205,0.92,S_0004,Q5KUY7_GEOKA
5,SCORE:,18466.561999999998,18663.065,649.375,0.0,-2592.387,538.361,-862.557,6.44,92.314,348.415,1851.495,-67.509,-99.07700000000001,-60.827,-215.644,-52.217,63.9,-64.475,92.79299999999999,174.65400000000002,0.442,S_0006,F6IEY3_9SPHN
6,SCORE:,18386.423,18678.403000000002,554.2280000000001,0.0,-2603.819,546.16,-864.2139999999999,6.412000000000001,91.587,356.536,1876.8929999999998,-70.306,-110.306,-53.041000000000004,-217.39700000000002,-47.687,41.413000000000004,-64.94,91.486,174.65400000000002,0.36200000000000004,S_0007,F6IEY3_9SPHN
1,SCORE:,15829.832,16572.938000000002,534.901,-0.8959999999999999,-3068.02,621.994,-1032.2839999999999,7.229,107.866,365.091,2113.972,-118.506,-109.5,-73.837,-233.34900000000002,-63.486000000000004,24.456,-94.874,56.528999999999996,218.168,1.4409999999999998,S_0002,I1H861_BRADI
9,SCORE:,8527.94,9371.235999999999,348.38599999999997,-0.866,-2874.7940000000003,607.503,-988.3489999999999,6.7829999999999995,104.34899999999999,321.475,2007.2079999999999,-86.764,-99.743,-65.575,-260.744,-55.173,22.717,-94.03399999999999,90.99799999999999,172.093,1.234,S_0010,A8MSC6_ARATH
9,SCORE:,5264.464,6028.358,302.095,0.0,-2636.539,639.106,-926.875,6.916,110.505,310.439,1878.0629999999999,-75.153,-95.426,-69.669,-225.21200000000002,-51.388999999999996,16.265,-84.64,43.958,92.633,1.0270000000000001,S_0010,Q81A33_BACCR
9,SCORE:,12412.348999999998,13617.055,303.58299999999997,0.0,-3029.143,648.102,-1145.999,6.6770000000000005,111.414,317.69,2161.681,-98.662,-120.296,-102.92,-241.525,-50.498000000000005,10.932,-112.755,23.375999999999998,112.53200000000001,1.105,S_0010,K5X1G2_PHACS
2,SCORE:,11474.268999999998,12513.523000000001,419.529,-0.518,-3058.08,631.643,-1094.8319999999999,6.6370000000000005,113.014,333.529,2166.235,-107.37799999999999,-107.259,-96.62700000000001,-262.195,-52.357,20.035999999999998,-107.736,17.967,138.42600000000002,0.7120000000000001,S_0003,C5YAD8_SORBI
4,SCORE:,11470.643999999998,12502.25,420.11199999999997,-0.927,-3070.452,619.071,-1070.112,6.779,114.764,335.336,2141.873,-114.072,-108.35,-76.987,-255.949,-57.641999999999996,18.37,-111.471,38.601,138.42600000000002,1.023,S_0005,C5YAD8_SORBI
6,SCORE:,16201.143,17260.302,412.717,-1.101,-3106.844,661.962,-1120.973,7.21,113.90899999999999,339.18300000000005,2161.6620000000003,-100.47200000000001,-119.039,-92.71600000000001,-246.614,-53.427,13.110999999999999,-97.696,35.16,133.401,1.409,S_0007,A9SYD7_PHYPA
9,SCORE:,9934.89,11296.389,309.448,0.317,-3246.612,669.015,-1167.6689999999999,7.4639999999999995,119.647,339.04,2207.614,-108.927,-126.281,-99.311,-247.25799999999998,-54.236000000000004,12.523,-127.83,-6.364,157.19,0.732,S_0010,E1QTH3_VULDI
3,SCORE:,9974.52,11301.583,316.001,0.326,-3203.344,673.87,-1172.309,7.455,122.319,334.034,2201.786,-105.16,-123.54,-108.65100000000001,-241.06599999999997,-55.00899999999999,11.895,-128.41,-15.7,157.19,1.25,S_0004,E1QTH3_VULDI
8,SCORE:,2957.633,4020.362,406.44300000000004,0.0,-3147.619,712.9960000000001,-1115.596,7.725,121.639,357.98400000000004,2182.72,-99.788,-126.125,-108.31,-253.747,-52.023999999999994,22.416,-100.80799999999999,6.721,120.727,1.9180000000000001,S_0009,D8MWD2_ERWBE
2,SCORE:,11431.811000000002,12240.802,350.38199999999995,-0.607,-2757.594,579.595,-938.81,6.457999999999999,96.18299999999999,311.306,1902.945,-68.718,-87.396,-71.309,-249.479,-61.547,18.956,-92.14399999999999,81.542,170.261,0.986,S_0003,M0V0R5_HORVD
1,SCORE:,9774.009,11030.809,288.60400000000004,0.0,-3059.94,676.279,-1135.22,6.894,119.031,320.841,2123.474,-110.596,-117.771,-96.694,-256.288,-47.489,12.117,-107.491,29.156,97.44,0.852,S_0002,S0S7B7_ENTAV
3,SCORE:,9678.849,11051.587,263.138,0.0,-3046.4790000000003,679.038,-1187.256,6.2860000000000005,116.742,280.54,2166.876,-109.57,-119.699,-106.25299999999999,-256.47700000000003,-41.119,8.949,-111.52799999999999,-10.798,94.23899999999999,0.632,S_0004,C8PCS6_9LACO
6,SCORE:,9752.965,11167.597,291.241,-1.115,-3264.087,639.251,-1146.807,6.422999999999999,110.82799999999999,311.605,2234.491,-120.93799999999999,-124.15,-90.525,-272.393,-67.555,10.79,-115.42399999999999,-8.43,190.57,1.59,S_0007,BGL07_ORYSJ
0,SCORE:,17603.708,18477.215,508.075,-0.8909999999999999,-3223.6859999999997,672.693,-1120.823,8.539,121.896,376.50800000000004,2253.15,-105.469,-117.949,-80.108,-252.46,-63.09,29.121,-94.882,47.733000000000004,166.62,1.516,S_0001,A0A0D3GK10_9ORYZ
3,SCORE:,17549.627,18445.188000000002,508.42,-0.965,-3236.9390000000003,669.86,-1148.127,8.437000000000001,122.751,378.37800000000004,2276.971,-101.01,-118.125,-87.984,-265.453,-52.967,28.714000000000002,-99.083,53.911,166.62,1.0290000000000001,S_0004,A0A0D3GK10_9ORYZ
2,SCORE:,13410.596000000001,14317.614,293.567,0.0,-2564.9429999999998,578.727,-931.627,5.87,93.579,289.885,1783.2679999999998,-74.763,-78.985,-67.843,-226.303,-48.61600000000001,8.703,-91.385,4.487,118.39200000000001,0.9690000000000001,S_0003,G1LIT3_AILME
5,SCORE:,7574.165,8894.484,268.385,0.0,-3064.0170000000003,660.2410000000001,-1162.986,6.1160000000000005,115.516,281.828,2259.257,-117.531,-119.822,-102.796,-252.415,-59.438,8.56,-102.199,-20.308,80.221,1.069,S_0006,Q8Y3S1_LISMO
5,SCORE:,15401.093,16069.532,509.786,0.0,-2809.772,555.689,-959.2719999999999,6.318,100.374,373.11699999999996,1975.981,-74.181,-111.87899999999999,-91.228,-213.114,-48.93600000000001,34.207,-96.035,25.853,153.69,0.9620000000000001,S_0006,G8SB50_ACTS5
7,SCORE:,7523.175,8607.073,348.462,0.0,-2970.5609999999997,660.373,-1119.404,6.412000000000001,113.39,305.65,2163.4429999999998,-107.589,-110.941,-97.745,-242.702,-54.11600000000001,23.287,-104.181,-3.787,105.584,0.526,S_0008,B9DS38_STRU0
4,SCORE:,11527.351,12451.061000000002,355.42199999999997,0.0,-2808.1490000000003,524.34,-971.3430000000001,6.189,100.65299999999999,310.26099999999997,1925.68,-67.833,-112.74600000000001,-92.561,-232.166,-48.648,42.248999999999995,-105.86,53.218,196.615,0.972,S_0005,K0K6D9_SACES
4,SCORE:,16317.743,17169.686,354.023,0.0,-2829.3959999999997,659.62,-1008.67,6.257999999999999,109.456,316.72900000000004,2025.3529999999998,-81.442,-112.571,-97.473,-232.158,-55.037,23.055,-89.48,59.82,98.92,1.048,S_0005,F9TCL2_9VIBR
5,SCORE:,13681.145,14730.733,358.656,0.0,-3062.841,590.9119999999999,-1071.965,6.289,112.381,344.944,2170.364,-98.963,-122.37299999999999,-95.62200000000001,-253.666,-61.053000000000004,22.3,-120.947,67.14699999999999,163.863,0.985,S_0006,B0RIF2_CLAMS
1,SCORE:,6420.806,7422.094,367.944,0.0,-3010.32,707.2589999999999,-1110.715,7.5120000000000005,117.785,326.96,2141.105,-111.34899999999999,-121.994,-82.155,-239.636,-53.458999999999996,33.896,-97.085,34.329,87.523,1.111,S_0002,A6LTH5_CLOB8
6,SCORE:,11321.726999999999,12356.091,307.666,0.0,-2832.994,534.271,-1000.5210000000001,5.428999999999999,97.955,299.82099999999997,1953.476,-73.028,-114.20100000000001,-90.565,-245.75799999999998,-47.681999999999995,17.272000000000002,-97.552,61.744,189.208,1.0959999999999999,S_0007,K0JWV1_SACES
3,SCORE:,11996.896999999999,13021.941,390.219,0.0,-3033.882,568.591,-1095.218,5.751,108.215,361.954,2151.334,-92.59100000000001,-112.012,-96.766,-257.981,-53.408,24.724,-110.145,49.801,165.326,1.043,S_0004,E4N3R8_KITSK
7,SCORE:,8992.958,10090.514000000001,341.957,0.0,-3007.454,651.692,-1142.0819999999999,7.229,112.431,308.803,2159.43,-99.48200000000001,-120.99,-86.67299999999999,-254.143,-55.7,24.208000000000002,-105.16799999999999,35.324,132.47899999999998,0.585,S_0008,G4ZD30_PHYSP
5,SCORE:,9852.641,11162.071000000002,299.301,0.0,-3150.6890000000003,664.041,-1234.249,6.275,119.175,307.793,2320.256,-116.69,-118.45100000000001,-126.13799999999999,-252.398,-54.18899999999999,7.01,-116.425,34.135999999999996,100.352,1.4609999999999999,S_0006,K3V0P9_FUSPC
0,SCORE:,9854.985,11210.391000000001,281.82599999999996,0.0,-3101.776,638.342,-1209.671,6.242999999999999,114.38,293.349,2237.428,-126.76,-118.31,-102.068,-243.63299999999998,-53.102,8.401,-117.59200000000001,41.677,94.57600000000001,1.284,S_0001,F7W370_SORMK
2,SCORE:,6929.476,8044.706,310.753,-0.5329999999999999,-2916.67,671.94,-1086.894,6.274,115.82,292.219,2124.496,-95.243,-117.29299999999999,-93.277,-240.74599999999998,-56.882,9.749,-110.588,-22.372,92.89,1.127,S_0003,G7MAH0_9CLOT
9,SCORE:,9665.751,11050.325,285.15,0.0,-3127.276,631.543,-1198.026,6.23,110.03,309.087,2217.597,-114.99,-116.604,-110.5,-249.338,-51.878,8.922,-123.804,12.937000000000001,125.117,1.2309999999999999,S_0010,Q4WRY0_ASPFU
0,SCORE:,8672.259,9858.829,368.536,0.0,-3138.2709999999997,686.435,-1252.787,6.689,120.189,326.934,2306.9610000000002,-123.931,-126.537,-115.648,-250.718,-45.223,19.555999999999997,-108.712,51.379,86.88600000000001,1.6909999999999998,S_0001,B6H4K5_PENCW
4,SCORE:,951.633,2159.685,295.01,0.0,-2922.805,591.1990000000001,-1050.183,6.08,101.15799999999999,302.01,1964.3470000000002,-87.70200000000001,-116.43700000000001,-76.232,-232.577,-52.521,13.869000000000002,-109.52799999999999,3.908,160.998,1.354,S_0005,X4ZXV2_9BACL
2,SCORE:,9776.748,11089.877,281.64599999999996,0.0,-3050.44,670.664,-1125.323,6.706,118.885,300.09,2169.715,-90.04899999999999,-109.348,-119.435,-251.137,-50.973,9.612,-117.602,-47.36,89.90100000000001,1.319,S_0003,G8PBV8_PEDCP
6,SCORE:,6928.064,7812.496,398.648,0.0,-3030.9429999999998,738.1289999999999,-1138.141,7.559,129.49200000000002,341.61699999999996,2216.728,-106.214,-118.417,-104.405,-240.101,-46.55,31.414,-92.84200000000001,36.358000000000004,92.05799999999999,1.177,S_0007,Q18A15_PEPD6
2,SCORE:,3076.9840000000004,4164.712,332.736,0.0,-3027.055,677.904,-1110.406,7.178999999999999,115.81700000000001,338.494,2144.7329999999997,-109.18,-116.17399999999999,-97.833,-250.734,-54.79600000000001,22.513,-100.565,45.726000000000006,92.505,1.4080000000000001,S_0003,D4W5K9_9FIRM
0,SCORE:,14929.831,16105.188,259.564,-1.165,-2879.677,616.009,-1078.235,6.0489999999999995,109.435,267.768,2025.826,-108.264,-98.17399999999999,-89.177,-246.477,-47.512,7.834,-94.141,7.117000000000001,166.75799999999998,1.105,S_0001,W5CKI8_WHEAT
0,SCORE:,3688.112,4846.641,295.395,0.565,-2976.248,685.232,-1072.235,6.582000000000001,107.583,314.408,2105.665,-92.96600000000001,-116.13799999999999,-85.829,-240.929,-57.221000000000004,8.491,-104.574,-19.515,81.654,1.5519999999999998,S_0001,M1LZK1_9CLOT
9,SCORE:,7593.529,8793.999,319.067,0.0,-3089.218,672.757,-1148.4569999999999,6.446000000000001,119.273,307.623,2199.967,-113.456,-118.18799999999999,-96.098,-253.842,-50.857,20.825,-97.31700000000001,13.845999999999998,105.95100000000001,1.206,S_0010,C9ABS9_ENTCA
7,SCORE:,6697.786999999999,7529.441999999999,411.347,0.0,-2962.816,681.3480000000001,-1047.87,7.735,121.171,340.98,2099.9210000000003,-90.249,-102.36399999999999,-94.206,-238.15,-52.725,39.626,-84.016,24.879,112.87299999999999,0.862,S_0008,A0A0D1KFQ5_9LACT
6,SCORE:,10961.38,11575.353000000001,462.80699999999996,0.0,-2834.33,663.949,-971.5269999999999,7.734,109.79799999999999,370.689,1985.5810000000001,-74.993,-116.869,-82.97399999999999,-227.092,-47.726000000000006,22.134,-73.28399999999999,60.551,130.05,1.5290000000000001,S_0007,B8D213_HALOH
3,SCORE:,11017.403999999999,11583.062,483.559,0.0,-2841.2729999999997,665.7660000000001,-975.925,7.727,112.824,359.774,2019.8970000000002,-80.383,-111.421,-89.70299999999999,-228.831,-42.292,34.51,-75.206,64.339,130.05,0.93,S_0004,B8D213_HALOH
1,SCORE:,16762.078999999998,18016.139,308.366,0.20600000000000002,-3188.315,671.284,-1129.0,6.645,120.09200000000001,313.867,2215.606,-121.959,-118.59899999999999,-92.571,-252.175,-57.522,10.892999999999999,-109.21600000000001,19.859,146.832,1.6469999999999998,S_0002,M1BNA7_SOLTU
9,SCORE:,2977.785,4005.55,324.634,0.0,-2896.298,563.889,-997.806,6.3260000000000005,104.46700000000001,332.749,1934.616,-87.238,-114.21799999999999,-84.14,-240.642,-51.23,15.122,-105.645,107.542,159.063,1.043,S_0010,I3YH25_THIV6
7,SCORE:,8389.344000000001,9424.008,365.62,0.0,-3148.204,690.562,-1113.453,7.382999999999999,115.023,361.195,2200.126,-104.67,-118.184,-96.081,-259.253,-52.59,29.939,-97.155,43.775,140.332,0.972,S_0008,R7GJY2_9FIRM
0,SCORE:,16826.321,17543.388,642.643,-0.9259999999999999,-3176.21,698.1010000000001,-1126.278,7.454,127.198,366.11199999999997,2279.256,-122.304,-103.245,-79.507,-263.20599999999996,-56.461000000000006,32.191,-93.749,31.95,119.25200000000001,0.6629999999999999,S_0001,F6H271_VITVI
0,SCORE:,8384.296999999999,8851.126,410.069,0.0,-2710.502,628.837,-818.7919999999999,8.075,104.509,344.915,1827.499,-52.441,-74.227,-46.45399999999999,-252.37900000000002,-61.283,32.971,-95.323,104.557,182.37099999999998,0.769,S_0001,M8ADE6_TRIUA
8,SCORE:,8285.073,8856.936,376.94699999999995,0.0,-2704.377,634.21,-907.799,8.22,110.559,339.346,1886.715,-73.12100000000001,-75.48100000000001,-52.43,-261.908,-50.975,24.147,-89.022,80.17,182.37099999999998,0.564,S_0009,M8ADE6_TRIUA
9,SCORE:,9902.831,11225.392,289.07599999999996,0.0,-3064.675,647.039,-1209.913,6.6339999999999995,116.56200000000001,303.121,2232.337,-110.669,-114.402,-118.46700000000001,-247.577,-49.07899999999999,6.7860000000000005,-117.682,15.979000000000001,90.92299999999999,1.446,S_0010,M7UGM6_BOTF1
0,SCORE:,5886.143,7013.036999999999,348.533,0.0,-3060.347,705.3989999999999,-1123.915,7.287999999999999,116.96700000000001,326.6,2177.006,-103.445,-111.289,-97.015,-247.213,-55.123999999999995,18.521,-102.65899999999999,-16.250999999999998,88.541,1.5090000000000001,S_0001,C4L0E2_EXISA
3,SCORE:,8890.027,9983.417,342.853,0.0,-3018.026,665.8689999999999,-1122.882,7.468999999999999,111.163,325.6,2133.5879999999997,-109.539,-112.84100000000001,-90.71700000000001,-254.963,-44.361000000000004,17.865,-96.62299999999999,-4.9239999999999995,156.061,1.018,S_0004,I5AX55_EUBCE
4,SCORE:,12060.268,12994.538,353.869,0.0,-2880.1220000000003,577.39,-1062.76,5.821000000000001,107.637,312.801,2088.312,-89.28200000000001,-117.334,-89.271,-246.68,-52.703,21.287,-96.434,84.945,147.559,0.695,S_0005,V6KM14_STRNV
1,SCORE:,9681.51,11013.233999999999,269.022,0.0,-3115.592,702.039,-1168.7160000000001,6.534,122.62700000000001,301.51,2219.394,-115.325,-109.361,-108.786,-248.247,-53.226000000000006,7.702000000000001,-104.262,-34.531,96.17200000000001,1.3219999999999998,S_0002,C4ZEF0_EUBR3
2,SCORE:,9312.743,10503.466,355.04900000000004,0.0,-3093.6220000000003,689.76,-1131.588,7.185,115.443,327.69199999999995,2153.576,-104.757,-114.67399999999999,-96.94,-250.97099999999998,-55.026,12.382,-115.90799999999999,-3.971,114.87,0.779,S_0003,X2H1G3_9GAMM
0,SCORE:,9065.348,10045.154,384.645,2.066,-2967.805,649.3480000000001,-1050.193,6.397,111.62,321.84,2083.45,-111.14299999999999,-105.274,-85.801,-238.051,-53.18,20.225,-98.538,-0.7609999999999999,150.078,1.272,S_0001,E0SEG5_DICD3
2,SCORE:,8790.360999999999,9512.652,458.7,0.0,-3063.513,633.106,-994.429,7.891,108.34,409.75300000000004,2095.885,-92.572,-111.376,-60.786,-250.032,-65.495,30.175,-84.023,93.28,162.078,0.726,S_0003,G3Y8X2_ASPNA
2,SCORE:,4402.2029999999995,5597.668000000001,281.626,0.0,-3065.136,681.3539999999999,-1123.92,6.707000000000001,116.93799999999999,317.793,2190.1710000000003,-103.195,-112.698,-103.289,-251.925,-57.556999999999995,10.637,-96.288,7.057,105.204,1.054,S_0003,G9WIM1_9LACT
3,SCORE:,15611.245,16111.043,525.778,0.0,-2756.0159999999996,646.453,-900.727,6.815,106.325,357.24,1850.6589999999999,-67.318,-104.21700000000001,-64.824,-211.354,-47.79600000000001,36.669000000000004,-70.891,89.1,103.38,0.927,S_0004,F0LMG3_THEBM
